product_id,name,category,brand,department,cost,shipping_cost_1000_mile,retail_price
1703,Burton Women's Her Logo Zip Hoodie,Fashion Hoodies & Sweatshirts,Burton,Women,24.03500005,1.828687386,55.0
1765,Burton Women's Driftwood Hooded Knit Top,Fashion Hoodies & Sweatshirts,Burton,Women,25.20000013,1.711790994,50.0
1843,Women's Premium Fleece Zip Sleeper Hoodie,Fashion Hoodies & Sweatshirts,Burton,Women,42.29576932,2.432380177,99.98999786
1941,Burton Women's Pick Up Fleece,Fashion Hoodies & Sweatshirts,Burton,Women,51.45854864,4.441061123,119.9499969
2012,Burton Women's Player Hooded Full-Zip,Fashion Hoodies & Sweatshirts,Burton,Women,35.25479864,3.097999778,69.94999695
17416,Burton Men's Fireside Full-Zip Hoodie,Fashion Hoodies & Sweatshirts,Burton,Men,36.68000001,2.040570916,70.0
17462,Men's Premium Fleece Zip Sleeper Hoodie,Fashion Hoodies & Sweatshirts,Burton,Men,55.69442891,3.925173549,99.98999786
17658,Burton The Insignia Zip Up Hoody in Heather True Black,Fashion Hoodies & Sweatshirts,Burton,Men,32.13000014,3.047400218,54.0
17831,Burton Men's Blocker Bonded Hoodie,Fashion Hoodies & Sweatshirts,Burton,Men,48.41461891,3.373334766,89.98999786
22559,Burton Men European Styled Casual Striped Men Pants,Pants,Burton,Men,10.27205981,0.779211704,22.97999954
13837,Buxton Heiress French Purse,Accessories,Buxton,Women,10.64399018,0.631732442,28.69000053
13841,Buxton Heiress ConvertibleÂ® Billfold,Accessories,Buxton,Women,6.422429865,0.599538134,17.98999977
13871,Buxton Deluxe Snap Card Case for Women,Accessories,Buxton,Women,4.741349895,0.328092817,12.98999977
13910,Buxton Checkbook Cover and Credit Card Holder,Accessories,Buxton,Women,6.010989887,0.482144382,14.98999977
13944,Buxton Snigglet Mini Scan Card Organizer w/ Keychain,Accessories,Buxton,Women,1.791420039,0.154690508,4.380000114
14127,Buxton Coupon or Receipt Organizer Wallet - Turquoise,Accessories,Buxton,Women,4.140900028,0.214034426,9.630000114
14193,Red Buxton Leather Credit Card Midsize Wallet,Accessories,Buxton,Women,7.872030231,0.681892885,18.61000061
15659,Buxton Heiress French Purse,Plus,Buxton,Women,14.8327303,1.362665711,28.69000053
15675,Buxton Heiress ConvertibleÂ® Billfold,Plus,Buxton,Women,9.480729892,0.896112583,17.98999977
15705,Buxton Deluxe Snap Card Case for Women,Plus,Buxton,Women,5.897459895,0.330879532,12.98999977
15791,Buxton Checkbook Cover and Credit Card Holder,Plus,Buxton,Women,7.914719892,0.712382405,14.98999977
15843,Buxton Snigglet Mini Scan Card Organizer w/ Keychain,Plus,Buxton,Women,2.023560058,0.189167049,4.380000114
25310,Canari Cyclewear Men's Race Cycling Sock,Socks,Canari,Men,5.830000006,0.475151216,10.0
12553,Curves Breast Enhancers--Originals!,Intimates,Curves,Women,44.16544837,3.995041713,89.94999695
13794,Dakota Dan Winter Trooper Trapper Faux Fur Hat,Accessories,Dakota,Women,10.34999998,0.825627903,23.0
15594,Dakota Dan Winter Trooper Trapper Faux Fur Hat,Plus,Dakota,Women,10.87899998,0.88840417,23.0
28600,Dakota Dan Winter Trooper Trapper Faux Fur Hat,Accessories,Dakota,Men,8.90099996,0.494272364,23.0
16966,Dexter's Wings - Dexter T-shirt,Tops & Tees,Dexter,Men,11.1121504,1.00277619,19.95000076
9357,Nude Beige Lace 3 Pack No Show Socks,Socks & Hosiery,Excell,Women,3.563539887,0.343278828,7.989999771
16995,Guinea Pig Shirt - Tie Dye Funny Adult Tee,Tops & Tees,Guinea,Men,10.90025985,0.856961204,18.98999977
9518,Intimo Women's Micro Fleece Pant,Sleep & Lounge,Intimo,Women,5.540000014,0.493657494,10.0
9553,Intimo Women's Comfy Knit 2 Piece Set,Sleep & Lounge,Intimo,Women,15.35000005,1.284510322,25.0
9589,Intimo Women's Plush Fleece Robe,Sleep & Lounge,Intimo,Women,15.12500003,1.203473929,25.0
9602,Intimo Women's Warm Knits Pajama Set,Sleep & Lounge,Intimo,Women,14.62500005,0.807654369,25.0
9649,Intimo Women's Poly Charmeuse Robe,Sleep & Lounge,Intimo,Women,19.07200004,1.226583243,32.0
9777,Intimo Women's Tonal Warmth Robe,Sleep & Lounge,Intimo,Women,15.00000004,0.786624136,25.0
9880,Intimo Women's Micro Chemise - 35009,Sleep & Lounge,Intimo,Women,20.19359913,1.743951741,33.59999847
9887,Intimo Women's Poly Charmeuse Pj Set,Sleep & Lounge,Intimo,Women,18.01600003,0.967000886,32.0
10097,Intimo Women's Silk Pant - 50005,Sleep & Lounge,Intimo,Women,20.22719913,1.96653088,33.59999847
10153,Intimo Women's Stretch Charmeuse Sleep Cami Top with Cropped Pant Set,Sleep & Lounge,Intimo,Women,24.15360098,1.33463869,38.40000153
10174,Intimo Women's Stretch Charmeuse Cami Top with Tap Pant Set,Sleep & Lounge,Intimo,Women,23.5151996,1.818515542,36.79999924
10231,Intimo Women's Stretch Lace Sleep Cami - 33157,Sleep & Lounge,Intimo,Women,14.45000004,1.397789596,25.0
10331,Intimo Women's Silk Sleep Cami -33005,Sleep & Lounge,Intimo,Women,14.48960021,1.053006292,25.60000038
10761,Intimo Women's Six Pack Boyshort,Intimates,Intimo,Women,8.064619873,0.629969902,14.98999977
11689,Intimo Women's Microfiber Camisole with Contrast Lace,Intimates,Intimo,Women,14.86079957,0.830558804,28.79999924
12203,Intimo Women's Silk Chemise & Thong Set - 35005,Intimates,Intimo,Women,17.95839962,1.467928279,36.79999924
25092,Intimo Men's 4 Pair Soft Cushion Socks,Socks,Intimo,Men,8.066789874,0.657486267,12.98999977
25449,Intimo Men's Classic Silk Boxers,Underwear,Intimo,Men,15.52770036,0.953909494,36.45000076
26023,Intimo Mens 2 Pair Men's Boxer Brief,Underwear,Intimo,Men,12.95000003,0.971454555,25.0
26039,Intimo Men's Thermal Long John Top,Underwear,Intimo,Men,11.42500001,0.627326997,25.0
26359,Intimo Luxe Striped Silk Boxer (WM15311),Underwear,Intimo,Men,15.86730034,1.275265239,34.95000076
26369,Intimo Men's Liquid Metallic Boxer,Underwear,Intimo,Men,11.77500002,0.692601064,25.0
26416,Intimo Men's Tricot Travel Boxer,Underwear,Intimo,Men,12.45000004,0.916163299,25.0
26440,Intimo Men's Classic Silk Knit Tank Top,Underwear,Intimo,Men,14.46400005,0.734310189,32.0
26478,Intimo Men's Classic Silk Pajama Set,Sleep & Lounge,Intimo,Men,54.88169838,4.331958696,149.9499969
26495,Intimo Men's Flannel Pant,Sleep & Lounge,Intimo,Men,10.57499996,0.585726482,25.0
26501,Intimo Men's Solid Corel Fleece Shawl Collar Robe,Sleep & Lounge,Intimo,Men,14.13018061,1.235599856,36.99000168
26502,Intimo Men's Knit Henley Printed Micro Fleece Pajama Pant,Sleep & Lounge,Intimo,Men,9.549999982,0.546545102,25.0
26511,Intimo Men's Classic Silk Robe,Sleep & Lounge,Intimo,Men,57.13094871,4.865216558,149.9499969
26522,Intimo Men's Micro Fleece Printed Pajama Pant,Sleep & Lounge,Intimo,Men,9.299999941,0.531962761,25.0
26548,Intimo Men's Solid Corel Fleece Shawl Collar Robe,Sleep & Lounge,Intimo,Men,13.0574706,0.863230597,36.99000168
26550,Intimo Men's Sleepwear Printed Microfleece Pant,Sleep & Lounge,Intimo,Men,5.936039884,0.420768082,14.98999977
26569,Intimo Men's Classic Satin Robe,Sleep & Lounge,Intimo,Men,13.22156043,1.252089104,33.22000122
26607,Intimo Men's Printed Corel Fleece Robe,Sleep & Lounge,Intimo,Men,13.09459062,1.101311055,33.49000168
26645,Intimo Men's Sleepwear Corel Fleece Pant,Sleep & Lounge,Intimo,Men,10.54999996,0.859531656,25.0
26718,Intimo Men's Poly Charmeuse 2 Pocket Button Front Pajama Top,Sleep & Lounge,Intimo,Men,9.424999962,0.479925729,25.0
26737,Intimo Men's Solid Jacquard Stripe Silk PJ,Sleep & Lounge,Intimo,Men,59.03999975,5.434178488,144.0
26803,Intimo Men's Printed Silk Robe,Sleep & Lounge,Intimo,Men,9.555000002,0.791596397,26.25
26854,Intimo Mens Soft Knit Pant,Sleep & Lounge,Intimo,Men,9.69999996,0.60845923,25.0
26971,Intimo Men's Tricot Travel Pajama Set,Sleep & Lounge,Intimo,Men,13.22622059,1.181000577,34.99000168
26974,Intimo Men's Tricot Travel Pajama Set - Big Man Sizes,Sleep & Lounge,Intimo,Men,17.55182061,1.4409334,41.99000168
27085,Intimo Men's Classic Stretch Silk Pajamas,Sleep & Lounge,Intimo,Men,78.78869852,7.672124468,184.9499969
27183,Intimo Men's Printed Pajama Gift Set,Sleep & Lounge,Intimo,Men,59.639972,3.132918658,147.9900055
27250,Intimo Men's Satin Striped Silk Robe,Sleep & Lounge,Intimo,Men,77.3784983,7.284532838,179.9499969
18356,Mens Long Sleeve Thermal Fitted Base Layer Crew Neck Shirt,Active,Mascot,Men,5.57270992,0.316492068,12.98999977
8052,N.G.U. Designs 2 piece jacket long skirt spilt up the front with studs,Clothing Sets,N.G.U.,Women,80.27999952,7.561164234,120.0
2846,Oakley Women's Frosting Fleece Hoodie,Active,Oakley,Women,19.44800007,1.383484201,44.0
5285,Oakley Women's Runner Pant,Pants & Capris,Oakley,Women,38.62799992,2.324551131,74.0
6889,Oakley Walk Shorts Black Womens,Shorts,Oakley,Women,26.37600039,1.730219805,54.95000076
8741,Oakley Women's Gb Favorite Insulated Pant,Outerwear & Coats,Oakley,Women,91.13999968,6.393740351,210.0
12875,Oakley Women's Rowdy Boardshort,Swim,Oakley,Women,14.36400007,0.894846389,36.0
13091,Oakley Women's Cool It Boardshort,Swim,Oakley,Women,18.27000006,1.262810603,42.0
13318,Oakley Women's Dolly Side Tie Bottom,Swim,Oakley,Women,15.56000009,0.786455304,40.0
13552,Oakley Women's Peaches Top,Swim,Oakley,Women,19.05200009,1.570605893,44.0
13703,Oakley Men's Flak Jacket XLJ Iridium Sunglasses,Accessories,Oakley,Women,62.39999989,3.774250075,150.0
13727,Oakley Men's Iridium Fuel Cell Rectangular Sunglasses,Accessories,Oakley,Women,67.19999969,3.478007982,160.0
13752,Oakley Eyepatch 2 Rectangular Sunglasses,Accessories,Oakley,Women,38.89999986,2.366163652,100.0
13804,Oakley Men's Dispatch II Square Sunglasses,Accessories,Oakley,Women,44.54999982,2.722448126,110.0
13876,Oakley Women's Miss Conduct Asian Fit Sunglasses,Accessories,Oakley,Women,37.69622904,3.541592644,99.98999786
13917,Oakley Women's Caveat Aviator Sunglasses,Accessories,Oakley,Women,47.30999987,4.291424009,124.5
13935,Oakley Women's Dart Iridium Sunglasses,Accessories,Oakley,Women,63.72449995,5.786300618,144.5
13939,Oakley Women's Pampered Cat Eye Sunglasses,Accessories,Oakley,Women,26.58099877,2.32290292,69.94999695
13985,Oakley Men's Racing Jacket Oval Sunglasses,Accessories,Oakley,Women,109.7599995,7.978940486,280.0
14016,Oakley Men's Square Wire Iridium Sunglasses,Accessories,Oakley,Women,32.93633892,1.918750342,89.98999786
14027,Oakley Frogskin Polarized Aviator Sunglasses,Accessories,Oakley,Women,64.19999991,4.024720828,150.0
14028,Oakley Women's Necessity Round Sunglasses,Accessories,Oakley,Women,39.66949971,3.491903752,110.5
14047,Oakley Changeover OO2035 Round Sunglasses,Accessories,Oakley,Women,56.84999982,2.994764816,150.0
14112,Oakley Women's Forsake Polarized Sunglasses,Accessories,Oakley,Women,40.75231945,3.882896096,103.9599991
14121,Oakley Women's Disclosure Oval Polarized Sunglasses,Accessories,Oakley,Women,40.32999991,2.168967842,109.0
14128,Oakley Women's Dart Sunglasses,Accessories,Oakley,Women,75.81999976,4.516296755,170.0
14137,Oakley Women's Immerse Shield Sunglasses,Accessories,Oakley,Women,37.43487882,3.465354088,83.55999756
14155,Oakley Women's Deception Metal Sunglasses,Accessories,Oakley,Women,44.19557885,2.320206437,99.98999786
14173,Oakley Women's Unfaithful Rectangular Sunglasses,Accessories,Oakley,Women,30.34283987,1.827397088,83.81999969
14207,Oakley Women's Restless Gretchen Bleiler Signature Sunglasses,Accessories,Oakley,Women,75.6199997,6.375040508,190.0
14259,Oakley Women's Liv Iridium Sunglasses,Accessories,Oakley,Women,66.80607187,5.189585009,169.9900055
14261,Oakley Beckon Oval Sunglasses,Accessories,Oakley,Women,36.11310073,2.673665943,98.94000244
15404,Oakley Women's Compulsive Squared Sunglasses,Plus,Oakley,Women,78.45000001,7.628019589,150.0
15431,Oakley Men's Flak Jacket XLJ Iridium Sunglasses,Plus,Oakley,Women,80.99999987,7.83717071,150.0
15468,Oakley Men's Iridium Fuel Cell Rectangular Sunglasses,Plus,Oakley,Women,87.20000029,5.109571077,160.0
15515,Oakley Eyepatch 2 Rectangular Sunglasses,Plus,Oakley,Women,54.10000011,3.826570549,100.0
15566,Oakley Pit Bull Sunglasses,Plus,Oakley,Women,101.7999999,9.26445839,200.0
15608,Oakley Men's Dispatch II Square Sunglasses,Plus,Oakley,Women,56.20999999,4.944831428,110.0
15712,Oakley Women's Miss Conduct Asian Fit Sunglasses,Plus,Oakley,Women,50.69492894,4.889775817,99.98999786
15740,Oakley Women's Caveat Aviator Sunglasses,Plus,Oakley,Women,63.49499997,5.114834075,124.5
15820,Oakley Women's Dart Iridium Sunglasses,Plus,Oakley,Women,76.87400022,7.23866159,144.5
15831,Oakley Women's Pampered Cat Eye Sunglasses,Plus,Oakley,Women,35.67449843,3.220049081,69.94999695
15898,Oakley Men's Racing Jacket Oval Sunglasses,Plus,Oakley,Women,144.4800002,11.62124929,280.0
15945,Oakley Men's Square Wire Iridium Sunglasses,Plus,Oakley,Women,46.79479885,3.040721403,89.98999786
15967,Oakley Frogskin Polarized Aviator Sunglasses,Plus,Oakley,Women,68.40000004,6.566182487,150.0
15973,Oakley Women's Necessity Round Sunglasses,Plus,Oakley,Women,57.23899991,2.980459984,110.5
16382,Oakley Men's Cliff Jump Tee,Tops & Tees,Oakley,Men,10.67999996,0.655198043,20.0
16496,Oakley Square Me T-Shirt - Short-Sleeve - Men's,Tops & Tees,Oakley,Men,11.95999995,0.684278511,20.0
16997,Oakley Men's Ellipse Me Tee,Tops & Tees,Oakley,Men,10.81999999,0.826975899,20.0
17133,Oakley Men's Jump In The Jeep Hoodie,Fashion Hoodies & Sweatshirts,Oakley,Men,31.07999995,2.642777512,60.0
17281,Oakley Men's Protection Hoodie,Fashion Hoodies & Sweatshirts,Oakley,Men,37.38,2.816345554,70.0
17460,Oakley Square O Hoodie Black Mens,Fashion Hoodies & Sweatshirts,Oakley,Men,26.01000007,1.485112633,45.0
17532,Oakley Men's User Friendly Hoodie,Fashion Hoodies & Sweatshirts,Oakley,Men,34.14000001,2.060862978,60.0
17594,Oakley Men's Unleash The Beast Hoodie,Fashion Hoodies & Sweatshirts,Oakley,Men,36.82000004,2.799505995,70.0
17683,Oakley Originate Fleece Hoodie 2013,Fashion Hoodies & Sweatshirts,Oakley,Men,57.37129834,3.108399527,99.94999695
17910,Oakley Men's Full Of It Pullover,Fashion Hoodies & Sweatshirts,Oakley,Men,26.54999999,2.34930943,45.0
18598,Oakley Men's Protection II Hoodie,Active,Oakley,Men,28.00000016,1.944088949,70.0
19062,Oakley Men's Unique Time Sweater,Sweaters,Oakley,Men,27.41999991,1.664649454,60.0
21247,Oakley Men's O-Vagabond Denim,Jeans,Oakley,Men,43.68000001,4.340215422,80.0
21742,Oakley Men's Represent Pant,Pants,Oakley,Men,23.95000001,1.847537788,50.0
21946,Oakley Men's Take Pant,Pants,Oakley,Men,35.40000007,1.968415896,75.0
22804,Oakley Men's Represent Short,Shorts,Oakley,Men,23.13600004,1.758472267,48.0
22828,Oakley Golf Apparel Men's Take Short,Shorts,Oakley,Men,29.34,1.91627558,60.0
23265,Oakley Cruise Hybrid 4-Way Strech Walkshort- Olive Camo,Shorts,Oakley,Men,35.09999994,1.858891426,65.0
23351,Oakley Independent Walking Short - Jet Black,Shorts,Oakley,Men,21.2933504,1.254851224,39.95000076
23357,Oakley Men's Bull Shorts Red Line,Shorts,Oakley,Men,13.84613972,1.022530896,29.96999931
23502,Oakley Men's Plaid Walkshort,Shorts,Oakley,Men,21.01500001,1.801241337,45.0
23509,Oakley Men's Vintage Cargo Short,Shorts,Oakley,Men,21.95451087,1.264751868,39.99000168
24173,Oakley Men's Originate Jacket,Outerwear & Coats,Oakley,Men,144.0000001,7.37277634,300.0
24329,Oakley Men's Can Do Jacket,Outerwear & Coats,Oakley,Men,46.10000011,3.53672584,100.0
27482,Oakley Men's Long Sleeve Pressure Rashguard,Swim,Oakley,Men,22.5050001,1.916612741,35.0
27526,Oakley Men's Peel Out Boardshort,Swim,Oakley,Men,38.07244091,2.249217046,63.56000137
27528,Oakley Men's Like A Flash Boardshort,Swim,Oakley,Men,45.97500013,3.753840599,75.0
27535,Oakley Men's Classic Boardshort,Swim,Oakley,Men,26.59200007,1.997160889,48.0
27587,Oakley Men's Blade Boardshort,Swim,Oakley,Men,63.25000012,5.383338931,110.0
27607,Oakley Men's Floor It Boardshort,Swim,Oakley,Men,35.04000004,1.8052803,60.0
27610,Oakley Men's Ellipse Ss Rashguard,Swim,Oakley,Men,18.66000004,0.989649733,30.0
27645,Oakley Men's Joy Ride Boardshort,Swim,Oakley,Men,37.8817609,2.300530827,63.56000137
27740,Oakley Men's Radioactive Boardshort,Swim,Oakley,Men,38.41500012,3.409776994,65.0
27775,Oakley Men's Square O Rashguard Shirt,Swim,Oakley,Men,21.07000006,1.128176111,35.0
27800,Oakley Men's Intense Boardshorts,Swim,Oakley,Men,37.89500004,3.244398949,65.0
28031,Oakley Men's Faster Boardshort,Swim,Oakley,Men,45.3750001,3.226884655,75.0
28090,Oakley Men's Blast Boardshort,Swim,Oakley,Men,28.67886112,2.349787109,50.58000183
28190,Oakley Blade 2 Boardshorts - Black / Red,Swim,Oakley,Men,72.90194838,6.383133326,129.9499969
28236,Oakley Men's Hypersonic Boardshort,Swim,Oakley,Men,44.4750001,3.951728279,75.0
28252,Oakley Men's Flash Boardshort,Swim,Oakley,Men,63.7000002,5.778491314,100.0
28289,Oakley Men's Tuned Down Boardshort,Swim,Oakley,Men,34.15500007,3.014920188,55.0
28373,Oakley Men's GasCan Iridium Sunglasses,Accessories,Oakley,Men,35.49999967,3.365065375,100.0
28380,Oakley Men's Flak Jacket Iridium Golf Sunglasses,Accessories,Oakley,Men,53.84999961,4.407751879,150.0
28397,Oakley Men's GasCan Iridium Polarized Sunglasses,Accessories,Oakley,Men,54.74999975,5.113498803,150.0
28408,Oakley Men's Tightrope Metal Sunglasses,Accessories,Oakley,Men,45.75999975,4.482027713,130.0
28452,Oakley Men's Iridium Fuel Cell Rectangular Sunglasses,Accessories,Oakley,Men,70.39999962,4.164040152,160.0
28470,Oakley Men's Holbrook Iridium Sunglasses,Accessories,Oakley,Men,46.99999979,4.663862908,125.0
28479,Oakley Men's Flak Jacket XLJ Iridium Sunglasses,Accessories,Oakley,Men,65.54999985,3.366490895,150.0
28483,Oakley Men's Radar Path Iridium Sunglasses,Accessories,Oakley,Men,77.39999961,6.980623458,180.0
28490,Oakley Men's Jupiter Polarized Square Sunglasses,Accessories,Oakley,Men,78.65999982,6.716524604,180.0
28501,Oakley Men's Flak Jacket LIVESTRONG Sunglasses,Accessories,Oakley,Men,56.68184864,4.081425237,127.9499969
28502,Oakley Antix Iridium Sunglasses,Accessories,Oakley,Men,43.5999997,3.582326283,100.0
28504,Oakley Frogskins 24 Iridium Cat Eye Sunglasses,Accessories,Oakley,Men,47.8809198,4.342577015,135.6399994
28508,Oakley Men's Fives Squared Iridium Polarized Sunglasses,Accessories,Oakley,Men,54.59580206,2.887314108,129.9900055
28524,Oakley Men's Whisker Iridium Sunglasses,Accessories,Oakley,Men,81.99999966,7.049867285,200.0
28534,Oakley Flak Jacket XLJ Replacement Lenses,Accessories,Oakley,Men,22.76999994,1.201903504,55.0
28542,Oakley Eyepatch 2 Rectangular Sunglasses,Accessories,Oakley,Men,40.19999986,2.205536556,100.0
28583,Oakley Men's Straight Jacket Iridium N Sunglasses,Accessories,Oakley,Men,76.56999972,5.90375337,190.0
28586,Oakley Pit Bull Sunglasses,Accessories,Oakley,Men,27.48827905,1.81775859,69.23999786
28590,Oakley Men's Whisker Iridium Polarized Sunglasses,Accessories,Oakley,Men,78.39999963,5.341276653,200.0
28617,Oakley Men's Holbrook Polarized Rectangular Sunglasses,Accessories,Oakley,Men,74.11999948,6.409510827,170.0
28622,Oakley Men's Dispatch II Square Sunglasses,Accessories,Oakley,Men,47.14499971,2.525095461,105.0
28625,Oakley Men's GasCan Polarized Sunglasses,Accessories,Oakley,Men,46.17671908,4.14871634,127.5599976
28630,Oakley Men's Dispatch Aviator Sunglasses,Accessories,Oakley,Men,36.76589936,2.631862752,90.77999878
28642,Oakley Men's Plaintiff Round Sunglasses,Accessories,Oakley,Men,63.89999986,4.276531115,150.0
28647,Oakley Monster Dog Sunglasses,Accessories,Oakley,Men,32.63999981,2.467850085,85.0
28661,Oakley Men's Plaintiff Aviator Polarized Sunglasses,Accessories,Oakley,Men,89.39999938,7.811813093,200.0
28718,Oakley Men's M Frame Hybrid S Sport Sunglasses,Accessories,Oakley,Men,48.11999983,3.809988026,120.0
28720,Oakley Men's Oil Rig Sunglasses,Accessories,Oakley,Men,46.66999966,3.204980452,130.0
28727,Oakley Scalpel Round Sunglasses,Accessories,Oakley,Men,42.88845032,3.0437044,118.1500015
28754,Oakley Men's Racing Jacket Oval Sunglasses,Accessories,Oakley,Men,83.1599997,5.412035867,220.0
28763,Oakley Men's Flak Jacket Iridium  Sunglasses,Accessories,Oakley,Men,70.70136018,4.716697699,182.2200012
28806,Oakley Men's M Frame Heater Sunglasses,Accessories,Oakley,Men,43.31999972,3.325669658,120.0
28821,Oakley Men's Straight Jacket Polarized Sunglasses,Accessories,Oakley,Men,71.92499973,4.840905491,175.0
28832,Oakley Men's Flak Jacket XLJ Golf Sunglasses,Accessories,Oakley,Men,66.14999995,4.589913241,150.0
28866,Oakley Men's Radar Range Sunglasses,Accessories,Oakley,Men,69.59999979,5.428028887,160.0
28879,Oakley Men's Straight Jacket Iridium Polarized Sunglasses,Accessories,Oakley,Men,80.17999969,6.046188594,190.0
28943,Oakley Frogskin Polarized Aviator Sunglasses,Accessories,Oakley,Men,62.09999984,5.560758782,150.0
28964,Oakley Radar Path Replacement Lenses,Accessories,Oakley,Men,25.50285039,2.033555483,62.97000122
28968,Oakley Men's Flak Jacket XLJ Iridium Sport Sunglasses,Accessories,Oakley,Men,55.76571205,4.261644393,129.9900055
29010,Oakley Men's Radarlock Shield Sunglasses,Accessories,Oakley,Men,89.75999976,8.094380051,220.0
29015,Oakley Men's M-Frame Sweep Sunglasses,Accessories,Oakley,Men,60.48,3.854341632,140.0
29034,Oakley Big Taco Oversized Polarized Sunglasses,Accessories,Oakley,Men,49.74199973,2.841507284,119.0
29057,Oakley Men's M Frame Replacement Lens,Accessories,Oakley,Men,22.21999993,1.82664294,55.0
29058,Oakley Flak Jacket Standard Replacement Lens Red Iridium,Accessories,Oakley,Men,25.9999999,1.854466589,65.0
29084,Oakley Men's Radar Path Iridium Polarized Sunglasses,Accessories,Oakley,Men,107.3799997,10.49304184,260.0
7723,RAY&LI Elegant Vintage Checker Wool Jacket Blazer US Size 0-2 2-4 4-6 6-8,Blazers & Jackets,RAY&LI,Women,17.44651075,1.405193819,49.99000168
6540,REWASH Twill Yarn Stitch Shorts [J5444AP3] White,Shorts,REWASH,Women,7.755000014,0.706084246,15.0
7023,REWASH Twill Yarn Stitch Shorts [J5444AP3] Khaki,Shorts,REWASH,Women,7.530000001,0.409469758,15.0
28744,Reward Men's Reversible Brushed Nickle Plaque Buckle Belt,Accessories,Reward,Men,7.249969881,0.448313664,17.98999977
28886,Reward Men's Santa Suspender,Accessories,Reward,Men,6.580609889,0.606073683,14.98999977
28946,Reward Men's Reversible Matte Plaque Buckle Belt,Accessories,Reward,Men,7.681729888,0.709124506,17.98999977
14677,Simple Wishes Hands Free Pumping Bustier for Ameda Electric Breast Pump,Maternity,Simple,Women,15.4654508,1.23165132,33.99000168
11259,Slimme High Waisted Capri Leggings,Intimates,Slimme,Women,13.54560032,0.872208034,27.20000076
24489,STANCE Black Multi-Colored Polka Dot Mens Casual Sock,Socks,Stance,Men,7.800000027,0.445417466,12.0
24603,Stance Men's Thermostat Socks,Socks,Stance,Men,8.491929885,0.799009543,13.98999977
24685,Stance Men's Cardston Socks,Socks,Stance,Men,12.78000005,0.879589068,20.0
24827,Stance Lizard King Socks - Men's,Socks,Stance,Men,6.618479887,0.387320238,11.98999977
24968,Stance Men's Socks,Socks,Stance,Men,5.510000028,0.401119664,10.0
24987,Stance Men's Super Invisible Socks,Socks,Stance,Men,4.664000005,0.284243289,8.0
25032,Stance Men's Sequoia Socks,Socks,Stance,Men,6.173819866,0.39435274,9.989999771
25081,Stance Poler Socks - Men's,Socks,Stance,Men,6.81031987,0.616155518,11.98999977
25108,STANCE New Castle Mix & Match Socks,Socks,Stance,Men,6.373619857,0.470978888,9.989999771
25172,Stance Tiger Toe Socks - Men's,Socks,Stance,Men,6.618479887,0.431430103,11.98999977
25177,Men's Stance Uprising SocksHosiery Winter Socks,Socks,Stance,Men,4.91920011,0.378320374,8.800000191
25220,Stance Men's Seminole Socks,Socks,Stance,Men,11.5542199,1.127334241,19.98999977
25238,Stance Men's Fin Co Socks,Socks,Stance,Men,8.884149894,0.878865203,15.94999981
25314,Stance Tacoma Socks - Men's,Socks,Stance,Men,6.672000021,0.410266456,12.0
25336,Stance Men's Deer Hunter Socks,Socks,Stance,Men,7.104000013,0.579559133,12.0
25338,Stance Men's Acoma Socks,Socks,Stance,Men,11.17200047,0.883323084,19.95000076
25365,Stance Cromwell Socks - Men's,Socks,Stance,Men,6.81031987,0.403929889,11.98999977
6739,Sunner Women's Collins Printed Short,Shorts,Sunner,Women,12.05000002,1.070723546,25.0
6813,Sunner Women's Daytona Running Short,Shorts,Sunner,Women,12.17499999,0.951423375,25.0
23879,Adult Anorak Pullover Jacket,Outerwear & Coats,Turfer,Men,12.04645038,1.175471142,27.95000076
2500,Wacoal Women's Sport Bra   #855170,Active,Wacoal,Women,27.69000012,1.489283379,65.0
10361,Wacoal Women's Awareness Full Figure Underwire Bra - 85567,Intimates,Wacoal,Women,35.87999995,2.825781032,65.0
10373,Wacoal Women's Plus-Size Basic Beauty Full Figure Underwire,Intimates,Wacoal,Women,23.56799993,1.405286341,48.0
10390,Wacoal Women's Sport Bra   #855170,Intimates,Wacoal,Women,31.52499984,1.866976241,65.0
10396,Wacoal Women's Simple Shaping Minimizer,Intimates,Wacoal,Women,27.69599989,2.599963143,48.0
10411,Wacoal Women's Bodysuede Ultra Full Figured Seamless Underwire with Lace Trim,Intimates,Wacoal,Women,34.61999986,3.132664304,60.0
10447,Wacoal Women's Front Close T-Back Bra #65124,Intimates,Wacoal,Women,21.69199995,1.92613219,44.0
10449,Wacoal Women's Embrace Lace Bra,Intimates,Wacoal,Women,24.528,1.740275394,48.0
10455,Wacoal Women's Retro Chic Full Figure Wire,Intimates,Wacoal,Women,29.15999997,1.962313072,60.0
10464,Wacoal Women's Bodysuede Full Coverage Seamless Underwire,Intimates,Wacoal,Women,33.35999999,2.14909964,60.0
10477,Wacoal Women's Halo Lace Seamless Underwire Bra #65149,Intimates,Wacoal,Women,22.92399999,2.026907802,44.0
10481,Wacoal Women's Slimline Minimizer,Intimates,Wacoal,Women,36.91999988,2.315377468,65.0
10502,Wacoal Women's Embrace Lace Contour Wire Bra,Intimates,Wacoal,Women,28.32899997,2.001326108,57.0
10505,Wacoal Women's Reveal Contour Bra,Intimates,Wacoal,Women,29.11599991,1.762200704,58.0
